"ensembl_tr_id","GSM4223714","GSM4223715","GSM4223716","GSM4223717","GSM4223718","GSM4223719","GSM4223720","GSM4223721","GSM4223722","GSM4223723","GSM4223724","GSM4223725"
"ENSMUST00000176640",480.782,199.405,561.957,353.738,81.509,95.575,148.855,142.902,100.691,98.415,96.519,108.119
"ENSMUST00000164859",41.549,0,159.409,0,0,0,0,23.64,0,21.518,0,0
"ENSMUST00000175999",0,28.568,41.005,76.732,23.018,25.682,13.65,0,8.658,0,21.575,60.296
"ENSMUST00000165607",64.149,0,112.653,0,36.472,64.744,86.495,0,51.653,47.067,38.886,41.358
"ENSMUST00000176607",129.775,173.62,0,209.53,0,0,0,77.725,13.653,0,0,0
"ENSMUST00000176563",15.371,0,22.832,0,0,0,0,0,0,0,0,0
"ENSMUST00000183377",22.174,19.977,33,24,13,15.803,27.338,18.001,14,27.008,15.002,8
"ENSMUST00000113268",22.679,0,67.187,0,0,0,0,0,0.001,0.002,62.812,0.001
"ENSMUST00000113266",282.957,334,0,243.012,0.001,54.638,0,0,0.001,46.915,40.096,64.706
"ENSMUST00000076140",621.292,0,702.15,157.988,248.999,188.361,204,214,196.996,131.081,156.091,163.292
"ENSMUST00000139981",34.072,0,49.663,0,0,0,0,0,0,0,0,0
"ENSMUST00000216673",2.149,0,0,1.04,1.09,3.677,1.1,5.579,1.28,0,0.934,2.644
"ENSMUST00000183482",4.01,4,1.004,5.851,1.009,1,1,1,0,0,0,0
"ENSMUST00000055820",427.35,486.245,494.938,784.449,0,0,0,2.937,0,0,3.127,0
"ENSMUST00000057067",3.04,0,3.395,6.052,1.008,2.023,0,5.597,0,0.839,1.004,0
"ENSMUST00000113245",323,277,475,415,77,78,158,106,111,93,111,125
"ENSMUST00000034787",192.941,45.819,159.141,59.984,24.473,40.674,30.142,28.846,21.874,19.674,11.385,32.854
"ENSMUST00000190774",122.614,43.96,131.084,52.136,10.03,0,17.87,18.707,16.324,15.016,23.966,9.854
"ENSMUST00000188868",2.453,2.698,9.279,0,0,0,4.077,8.985,0,0,0,0
"ENSMUST00000190936",26.744,4.181,37.723,19.076,2.493,7.326,7.184,0,3.562,2.419,1.184,1.293
"ENSMUST00000186089",12.965,6.598,0,11.198,6.005,0,0,0,6.239,5.892,8.761,0
"ENSMUST00000187021",141.269,67.744,171.761,80.605,27,37,32.728,45.462,16,27,32.703,29
"ENSMUST00000217211",43,51,9,8,41,37,22,24,40,33,27,25
"ENSMUST00000189777",0,0,0,0,42,45,38,36,45,39,55,61
"ENSMUST00000161796",446,134.608,368,122.94,0,0,0,0,0,0,0,0
"ENSMUST00000190154",0,164.392,0,164.06,58,91,117,100,71,77,75,78
"ENSMUST00000194697",5,2,6,1,11,8,5,6,9,8,11,4
"ENSMUST00000187589",5,7,8,2,2,4,2,2,3,1,3,0
"ENSMUST00000217447",3.003,2,0,0,0,3.239,2.112,2.127,0,0,0,0
"ENSMUST00000190373",9.941,2.371,3.358,3.399,0,0,1,0,0,0,0,0
"ENSMUST00000188548",0,0,7.642,2.601,0,0,0,1,0,0,0,0
"ENSMUST00000113215",205,230,202,203,130,152,169,167,131,130,153,175
"ENSMUST00000034796",79,127,111,124,46,67,43,52,52,45,67,42
"ENSMUST00000185913",26,33,17.839,47.96,2,3,7,5,1,1,3,3
"ENSMUST00000188200",15,3.801,19,29,3.14,28.557,28.051,31.48,10.488,14.805,4.649,38
"ENSMUST00000186136",0,26.199,0,0,26.86,36.443,19.949,21.52,30.512,24.195,31.351,0
"ENSMUST00000188309",444.984,679.504,622.114,857.687,151.835,207.308,322.635,319.171,162.221,128.377,253.034,276.927
"ENSMUST00000034802",31,18,38,38,9,10,12,17,2,2,8,17
"ENSMUST00000039213",60.772,13,0,29.469,0,0,0,0,14,0,7,6.078
"ENSMUST00000187521",0,0,50.349,0,5,7.631,10,11,0,4,0,0
"ENSMUST00000185353",1.228,0,2.651,1.531,0,1.369,0,0,0,1,0,2.372
"ENSMUST00000195799",75,111,82,130,108,111,126,123,165,136,197,211
"ENSMUST00000069896",0,1,5,6,0,0,0,0,0,0,0,0
"ENSMUST00000098500",7,3,12,10,0,1,1,0,0,1,1,1
"ENSMUST00000034986",1,3,3,7,0,3,0,2,1,0,1,3
"ENSMUST00000185919",33.005,5.526,31.963,6.787,3.566,0,4.592,1.092,1.191,2.275,0,3.496
"ENSMUST00000190407",18,3,17,5,1,2,5,3,5,5,3,2
"ENSMUST00000190834",10,4,17.537,3,2,0,0,1,3,0,0,2
"ENSMUST00000186418",18.045,19.455,22.217,12.311,7.612,5.109,5.913,12.435,2.975,2.662,3.044,3.062
"ENSMUST00000186715",1.212,1,4,0,0,0,1,0,1,0,0,2
"ENSMUST00000187427",15.988,24.494,20.918,23.362,4.681,14,8.565,11.923,2.917,24.968,10,8.708
"ENSMUST00000194439",8.049,0.964,18.149,15,0.992,6,6.271,2.183,5.999,2.997,5,2.182
"ENSMUST00000194336",7.951,4.036,8.851,0,3.008,0,3.729,4.817,1.001,2.003,0,7.818
"ENSMUST00000070064",21,15,27.366,19,2.147,16,0,0,8,7,0,17
"ENSMUST00000072585",0,0,0,0,12.853,0,11,5,0,0,8,0
"ENSMUST00000034988",29,39,25,38,20,35,32,31,26,42,29,34
"ENSMUST00000034989",477.838,464,468.593,512.965,651,749.005,1174.224,1190.249,353.041,377,833,942.761
"ENSMUST00000150367",3,0,2,1,4,3,5,6,4,2,5,3
"ENSMUST00000179574",59.157,52.028,186.016,300.375,667.854,730.491,2764.713,2893.848,172.337,136.888,1552.109,1645.987
"ENSMUST00000036426",0,11.47,14.614,37.414,74.951,29.11,162.276,179.574,14.667,12.107,83.487,113.181
"ENSMUST00000098495",7.047,0,3.429,0,1,0,1,0,1,0,1,0
"ENSMUST00000168529",66.833,22.508,62.603,37.434,8.292,11.05,15.851,13.418,4.354,7.761,9.884,16.845
"ENSMUST00000174724",21.641,16.235,21.135,21.794,8.508,5.02,8,15.058,2.006,5.857,9,9.765
"ENSMUST00000174043",0,1.023,2.238,0,0,3,2.848,0,3,0,2.011,0
"ENSMUST00000174294",95.526,94.234,65.778,101.707,20.2,21.931,49.149,43.524,22.64,20.382,19.116,20.39
"ENSMUST00000093802",75.414,28,75.843,39.972,6.159,4.105,14.192,10.333,15,6,16,8.264
"ENSMUST00000139301",17.791,0,19.795,0,3.841,2.895,3.615,1.667,0,0,0,1.736
"ENSMUST00000188289",5.716,2,2.368,1.029,1,1,2.192,0,1,0,0,1
"ENSMUST00000034991",6,18,1,3,9,11,17,28.633,9.019,8,37,33.009
"ENSMUST00000034992",7,9,6,9,3,1,1,2,1,0,0,3
"ENSMUST00000165315",44.901,0,44.977,18.694,0,0,0,0,0,0,0,0
"ENSMUST00000140439",41.22,19.009,39.704,34.517,0,11,24.47,16.386,0,13.986,0,8.673
"ENSMUST00000173039",0,10.314,0,0,0,0,0,6.594,13.531,0,14.963,0
"ENSMUST00000174806",0,0,0,1.87,11,0,4.53,7.02,0,7.014,0,8.433
"ENSMUST00000126405",8.948,0,18.319,0,0,0,0,0,5.469,0,3.037,0
"ENSMUST00000154586",10.882,8.289,3.826,22.285,0.982,0,6.974,1.914,1.936,1.991,1.919,4.893
"ENSMUST00000188747",6,10,21,7,2,3,1,0,1,2,0,1
"ENSMUST00000069221",15.046,20.64,22.424,18.637,2.03,7.07,7.031,0,4.719,0,6.835,6.926
"ENSMUST00000174391",142.319,70.718,187.011,99.057,11.188,18.779,19.322,25.455,19.082,6.369,27.121,24.665
"ENSMUST00000174688",162.635,150.745,69.89,127.512,39.378,35.586,57.673,58.631,25.263,0,0,16.328
"ENSMUST00000174269",0,0,0,0,0,0,0,0,0,38.641,22.266,0
"ENSMUST00000173801",29.099,26.285,30.89,34.429,7.422,7.565,5,8,7,2,8.859,8.082
"ENSMUST00000182232",0,0,60.834,26.075,14.661,22.228,14.223,0,0,40.2,0,31.342
"ENSMUST00000180563",45.882,12.836,0,9.09,18.103,10.134,20.069,15.678,28.235,0,44.159,10.215
"ENSMUST00000183045",41.118,24.08,56.206,30.782,2.309,19.894,17.074,20.655,9.348,14.8,26.161,18.563
"ENSMUST00000182517",0,15.084,23.772,20.053,14.926,12.744,12.634,7.667,21.417,0,31.68,30.881
"ENSMUST00000161458",23,15,21,35,24,20,21,23,8,13,12,40
"ENSMUST00000180723",8.316,3.213,4.986,3.192,0,0,1.028,1.759,0,0,1.138,0
"ENSMUST00000192581",1,2,2,2,0,4,1,1,3,2,1,3
"ENSMUST00000191644",22,49,22,34,6,7,12,14,9,9,12,11
"ENSMUST00000186721",344,320.746,229.683,255.524,75.171,113.918,119,135.284,108.955,85,148,148
"ENSMUST00000190027",1,0,0,2,2,1.229,1.213,2.213,0,0,1.341,1.275
"ENSMUST00000098486",0,137.673,0,0,0,0,0,12.388,0,0,0,0
"ENSMUST00000190113",722.908,1326.245,1021.301,1403.688,2465.308,2954.656,2228.071,2233.095,3242.781,3257.698,3694.422,3649.057
"ENSMUST00000180712",27.065,19.304,60.873,27.234,12.102,5.449,29.35,34.299,3.539,8.107,11.911,19.867
"ENSMUST00000180783",20.72,11.61,10.863,24.225,0,3.532,0,2.923,0,0,0,0
"ENSMUST00000098485",12.44,9.42,23.889,32.694,1.09,1,8.274,5.612,1,0,1,0
"ENSMUST00000167113",74.321,38.34,49.03,36.495,15.449,24.075,28.72,33.786,23.524,13.901,19.75,11.551
"ENSMUST00000068569",338.56,161.908,282.111,311.306,14.91,8,21.726,0,2,0,1,4
"ENSMUST00000144930",0,0,50.179,7,12.377,0,0,13.716,0,0,0,0
"ENSMUST00000185894",0,1,0,0,0,1.771,1.787,1.787,2,0,1.659,2.725
"ENSMUST00000044491",33,32,13,8,2,3,1,1,1,0,1,1.095
"ENSMUST00000058488",850,375,987,493,143,197,245,242,146,158,288,324
"ENSMUST00000189545",1.052,0,4,1.022,1.03,0,4.279,0,0,1,0,0
"ENSMUST00000034912",2,1,17,18,15,10,12,8,3,2,5,7
"ENSMUST00000034915",116.397,112.362,155.126,170.979,4.572,17.615,20.663,26.689,3.779,3.663,19.813,27.243
"ENSMUST00000123320",535.603,194.638,731.873,481.021,18.428,14.385,53.337,53.311,8.221,6.337,47.187,48.757
"ENSMUST00000142750",0,0,1.001,4,0,0,2,0,0,0,3,0
"ENSMUST00000169860",12.622,28.722,99.131,57.124,0,0,23.507,8.409,0,0,0,0
"ENSMUST00000187771",805.643,572.278,895.197,803.321,253,250,486.171,477.871,239,237,356.162,375.573
"ENSMUST00000190377",0,0,7.635,0,0,0,0,3.29,0,0,0,0
"ENSMUST00000191189",0,0,0,0,0,0,0,0,0,0,15.838,15.427
"ENSMUST00000190345",0,0,35.494,12.18,0,0,0,0,0,0,0,0
"ENSMUST00000185433",71.242,27.73,81.728,27.517,13.463,14.347,27.182,28.622,12.457,9.604,11.432,9.225
"ENSMUST00000192703",3.645,1.014,9.81,6.282,3.059,5.069,4.36,7.222,0,1.011,1.008,1.008
"ENSMUST00000124441",13,10,65,23,0,0,6,5,0,0,2,0
"ENSMUST00000041767",184,155,193,179,62,65,93,102,57,72,122,100
"ENSMUST00000128874",0,1.024,0,1.007,7.112,2.022,4.508,6.067,9.062,3.087,3.036,3.029
"ENSMUST00000187536",55.481,31.617,53.469,34.546,18.766,22,17.403,24.066,10.411,17.019,4.253,20.315
"ENSMUST00000193639",0,0,9,0,1,3,3,2,0,0,0,2
"ENSMUST00000191740",0,0,0,0,0,0,4,5,0,0,1,4
"ENSMUST00000193867",3,0,2,2,0,0,6,1,0,0,0,1
"ENSMUST00000034927",13.711,10.01,72.083,61.535,7.908,12.735,70.367,52.626,13.686,5.842,63.579,51.835
"ENSMUST00000065360",8.289,8.99,15.472,27.465,7.092,8.265,9.591,9.375,2.314,10.158,8.421,4.165
"ENSMUST00000172978",1,3,6,8,0,0,3,7,0,0,2,1
"ENSMUST00000174611",1.094,0,4.308,3.014,0,0,2.095,2.036,0,0,3.195,2.091
"ENSMUST00000174802",0,0,10,6,1,0,2,2,0,1,1,0
"ENSMUST00000066384",33.772,41,197.565,251.986,13,15,130.905,133.964,14,9,93.805,65.909
"ENSMUST00000195215",0,0,2.025,2.049,3.443,5.367,4.108,3.068,0,0,5,1.03
"ENSMUST00000186364",20.802,7,11,7,0,0,4,2.22,2,2,0,0
"ENSMUST00000187952",2.198,0,0,0,3,2,0,6.78,0,0,1,3
"ENSMUST00000034932",0,5.001,15.084,3,0,0,0,0,0,0,0,0
"ENSMUST00000180154",24,0,0,0,0,0,0,0,0,0,0,0
"ENSMUST00000126911",41,16,30,9,0,1,3,0,1,0,3,1
"ENSMUST00000156772",28.16,13.913,46.536,16.474,13.053,15.928,33.295,36.506,7.661,13.006,8.328,8.692
"ENSMUST00000034941",128,209.99,129,186,24,37,43,69,17,23,38,53
"ENSMUST00000191720",16,8,9,7,2,3,4,11,10,3,6,5
"ENSMUST00000070522",213.6,0,207.472,34.186,7,6,0,0,0,3,0,0
"ENSMUST00000160359",0,121.451,0,141.814,0,0,24,20,12,0,6,7
"ENSMUST00000113028",219,119,140,95,28,35,55,48,27,21,39,35
"ENSMUST00000033463",54,32,39,35,22,28,24,34,14,24,19,28
"ENSMUST00000036267",308.374,272.225,237.724,217.118,43.564,60.118,60.863,79.649,28.626,28.295,53.028,59.933
"ENSMUST00000079659",650.637,519.944,903.258,781.494,212.488,275,348.536,406.952,297.214,272,324.255,326.459
"ENSMUST00000078374",0,0,0,0,7.512,0,23.464,18.773,11.556,0,14.426,22.541
"ENSMUST00000217176",15.147,0,4.687,1.484,0,0,0,1.263,1.231,0,1.314,0
"ENSMUST00000186139",23.557,6.213,32.184,4.868,1.005,3.025,8.134,6.022,4.387,2.007,2.56,3.021
"ENSMUST00000187393",22.06,26.569,29.746,42.117,28.71,43.148,18.851,22.48,47.254,34.931,54.555,60.761
"ENSMUST00000079597",39,33,15,22,160,177,205,211,255,285,363,430
"ENSMUST00000015498",18,5,23,10,3,11,19,26,13,6,22,24
"ENSMUST00000189137",12.251,7.962,11.015,10.085,2,2,1.877,5,2,4,4,7.999
"ENSMUST00000188141",3,0,1,0,1,3,4,3,4,2,2,3
"ENSMUST00000190205",24,10,14,12,4,6,13,15,11,14,3,4
"ENSMUST00000093800",150,89,55,34,34,33,23,12,41,47,21,21
"ENSMUST00000190890",0,4.818,1.072,0,1,0,3.026,2.016,0,1,1,0
"ENSMUST00000189348",1.117,3.182,0,1.148,0,0,0.974,0.984,2,0,0,0.86
"ENSMUST00000034980",26.643,0,18.29,0,10.445,0,20,0,11.769,10,0,11.585
"ENSMUST00000185473",20.775,0,24.317,4.017,2.555,1.123,0,2.791,3.231,0,0,1.415
"ENSMUST00000189602",80.111,27.765,63.575,45.231,11.472,9.412,21.036,25.81,14.254,18.018,10.016,12.697
"ENSMUST00000186061",12.314,12.829,15.094,11.161,7.138,9.076,3.528,4.813,3.415,0.837,3.001,1.012
"ENSMUST00000215311",67.583,40,90.366,62.983,0,9.877,0,12.209,0,0,13,0
"ENSMUST00000180727",1,0,0,0,0,1,1,0,3,3,2,0
"ENSMUST00000185324",0,3,7.058,0,1.015,0,0,0,0,0,0,2
"ENSMUST00000181139",4,0,2.942,1,0.985,4,1,0,1,0,1,0
"ENSMUST00000034981",53.886,0,30.326,0,0,0,0,0,0,0,0,0
"ENSMUST00000185633",85.883,52.249,153.352,66.517,22.003,26.076,55.778,39.321,16.414,14.635,26.747,24.134
"ENSMUST00000185759",0,1,7,0,0,0,2,5,0,0,0,0
"ENSMUST00000085217",2,2,5,0,0,0,0,2,0,1,1,2
"ENSMUST00000122383",6,2,4,0,0,0,0,0,0,1,0,0
"ENSMUST00000034982",12.177,4.952,7.217,10.073,1.213,1.256,3.862,0,0,0,2.693,0
"ENSMUST00000179416",28.033,18.355,37.699,21.927,9.787,9.744,15.138,10.934,9,15,9.094,25
"ENSMUST00000190689",16.022,1.736,8.807,9.014,5.001,5,8,6.001,1,0,5,0
"ENSMUST00000034983",233,152,187,146,66,74,123,134,91,84,105,121
"ENSMUST00000057500",265,351,263,452.939,174,184,303,297,194,200,216,247
"ENSMUST00000128955",4,10,5,11,3,7,5,6,2,3,6,11
"ENSMUST00000190704",4,0,8,4,0,1,2,3,3,0,1,1
"ENSMUST00000034984",135.166,59,152.304,94.751,137,183,292.589,302.03,137,123.031,175,216.729
"ENSMUST00000144376",16.166,6.746,7.685,2.127,1,2.145,3.416,5.106,1.095,0,0,5.1
"ENSMUST00000185435",31.199,20.133,35.231,25.887,35.417,35.946,64.151,54.998,15.082,26.338,36.273,30.2
"ENSMUST00000152594",112.202,84,219.791,143,105,77,149,87.713,167.961,126,118,121
"ENSMUST00000126066",106.798,0,124.209,0,0,0,0,19.287,0,0,0,0
"ENSMUST00000112951",20.359,12.786,38.708,47.64,11,12.186,21.806,0,6.745,11,9.932,20.758
"ENSMUST00000078478",13.641,5.214,18.292,6.36,0,5.814,10.194,26,4.255,0,6.068,4.242
"ENSMUST00000055433",11.787,0,1.586,6.386,0,1.864,0,4.028,1.686,0,9.892,1.583
"ENSMUST00000162307",100.213,96,128.414,126.178,42,33.136,57,65.972,16.314,16,29.108,40.417
"ENSMUST00000064445",10,7,8,6.436,4,8,3,11,0,0,2,0
"ENSMUST00000085206",88.067,39,107.346,59.059,25,26,40.848,45,20,25.911,33,47
"ENSMUST00000035024",0,0,0,33.305,0,0,0,0,0,0,0,0
"ENSMUST00000155291",3.616,2.523,9.485,6.195,0,0,0,1,1,0,0,0
"ENSMUST00000124250",8.317,8.477,26.827,12.441,2,0,4.152,0,0,1.089,2,2
"ENSMUST00000125071",28.355,22.735,20.884,31.496,2.539,22.126,17.339,21.026,5.372,13.484,6.542,15.876
"ENSMUST00000035027",7,4,4,7,5,4,9,4,2,2,6,6
"ENSMUST00000162295",0,0,0,2.007,0,2.004,5.996,2.026,1.001,0,3.003,0
"ENSMUST00000112935",23,9,0,19,0,5.028,0,24,3.345,19,6.271,22
"ENSMUST00000112938",1,0,1,1,0,9,3,8,1,4,1,5
"ENSMUST00000112937",0,0,23,0,11,6.972,14,0,20.655,0,7.729,0
"ENSMUST00000052068",3358.954,1957,2458.913,1505.953,1896.678,2136.46,5664.21,5773,1928.034,1828.471,3917,4013.246
"ENSMUST00000058992",3,5,5,6,2,1,4,0,3,4,4,0
"ENSMUST00000035033",361.231,139.013,313.941,134.332,61,62.974,101.613,98.631,64,57.445,49,74.947
"ENSMUST00000187151",53.769,49.987,67.059,66.668,0,0,35.387,22.369,0,13.555,0,22.053
"ENSMUST00000214600",19.438,4.664,37.909,10.351,5.044,6.597,13.831,12.523,5.911,0,2.779,1.719
"ENSMUST00000035034",148,128,102,105.999,46,40,54,52,62,56,55,40
"ENSMUST00000192207",62.107,98.317,107.144,171.9,174.814,244.974,213.804,195.907,262.866,230.49,347.137,373.558
"ENSMUST00000035038",487.97,346,518,361,97,152,176,142,143,138,243,224
"ENSMUST00000187211",12,1,11,6,0,4,11,13.006,0,0,0,1
"ENSMUST00000035037",50.237,45.773,67.105,88.559,0,2.548,9.451,2.262,12,0,2.449,6.264
"ENSMUST00000136965",105.763,41.227,69.836,45.441,15,24.452,14.549,40.738,0,16,25.551,20.736
"ENSMUST00000185799",11.919,3.082,10.777,7.195,0,0,0,2.106,0,0,0,0
"ENSMUST00000093795",10.975,4.188,13.507,9.827,2.043,0,0,0,1.024,1.018,0,0
"ENSMUST00000190715",165.106,154.73,253.716,157.977,138.957,189,187,157.894,183.976,188.982,221.936,253
"ENSMUST00000195185",2,1,0,2,2,0,1,0,2,0,1,0
"ENSMUST00000042158",2,0,9,5,0,1,0,0,0,0,0,0
"ENSMUST00000035045",85.933,84.516,82.181,74.442,86.081,88.591,67.2,67.268,80.925,86.248,67.814,74.644
"ENSMUST00000122384",372.088,199.484,381.387,261.907,168.604,200.316,236.634,216.219,197.915,150.853,198.349,220.864
"ENSMUST00000119472",72.98,0,87.432,38.651,19.315,15.093,42.166,44.513,15.16,39.899,22.837,14.492
"ENSMUST00000056103",11,18,23,31,3,2,35,12,0,0,20,31
"ENSMUST00000035043",54,22,37,28,15.009,19,44,42,17,21.004,29,28
"ENSMUST00000186049",5,2,7,1,0,0,1,0,0,1,0,1
"ENSMUST00000066650",23,21,16,17,7,11,6,11,2,1,6,3
"ENSMUST00000078367",77,0,70,0,0,0,0,0,0,0,0,0
"ENSMUST00000112886",0,32,0,58,7,11,19,10,5,15,5,18
"ENSMUST00000190893",9,3,12,3,0,3,4,3,0,0,1,0
"ENSMUST00000098458",20.367,6.778,18,10,0,0,8,3.203,3,3.288,11,1
"ENSMUST00000136606",1.633,9.222,0,0,7,9,0,5.797,0,3.712,0,0
"ENSMUST00000116522",16.167,20.538,14.672,10.574,6.459,4.378,15.883,21.429,5,13,17,8.633
"ENSMUST00000112874",25.985,17.662,19.419,17.132,0,0,0,0,0,0,0,0
"ENSMUST00000188670",19.848,14.799,28.909,14.294,4.541,1.622,8.117,2.571,0,0,0,5.367
"ENSMUST00000146312",35.212,0,35.846,6.949,5,0,4.471,0,0,4.245,0,0
"ENSMUST00000041418",117.149,43.374,93.723,38.065,0,8.229,6.874,6.133,4.241,13.281,9.744,1.926
"ENSMUST00000155108",0,20.235,13.643,42.791,0,8.771,7.981,10.045,0,0,0,0
"ENSMUST00000191345",38.655,44.274,3.696,40.709,22,0,24.674,22.821,11.839,6.474,16.256,10.074
"ENSMUST00000192389",6.008,0,5.574,0,0,1.775,3.775,4.411,1.001,2.005,0,0
"ENSMUST00000195122",4.541,0,0,0,14.314,6.756,10.546,9.985,1.998,2.004,0.954,0
"ENSMUST00000149322",471,308,290,251,163,158,179,211,172,191,172,179
"ENSMUST00000189616",0,0,0,0,0,0,8.037,6.088,0,0,0,0
"ENSMUST00000085177",48,19,40,28,11,9,7.963,3.912,4,3,10,7
"ENSMUST00000075941",741.768,360.758,813.706,557.941,108,96,198,144,71.999,73.999,97,105.896
"ENSMUST00000185887",25.699,9.6,35.833,7.521,11.55,11.518,13.981,16.794,7.33,14.892,15.673,8.043
"ENSMUST00000185735",15,1,14.204,4,2,0,0,0,0,0,0,0
"ENSMUST00000195535",2.194,3.06,13.766,5.269,1.206,2.524,3.843,3.253,2.334,0,3.263,1.105
"ENSMUST00000194716",8.003,6.132,4.11,0,3.005,3,18.055,1.706,3.007,1,0,1
"ENSMUST00000195293",1,0,4,1,0,0,0,3,1,0,0,1
"ENSMUST00000193545",9,3,13,3,0,1,1,0,0,0,0,0
"ENSMUST00000215480",41.972,14.804,33.716,16.633,14.526,18.583,49.195,34.144,8.035,8.046,0,13.684
"ENSMUST00000215973",64.803,27.426,52.928,27.688,12.589,16.725,21.353,40.384,20.708,16.243,14.731,14.379
"ENSMUST00000216148",0,0,2,1,0,0,0,0,2,0,6,0
"ENSMUST00000187061",0,0,0,0,0,1,2,5,0,3,0,3
"ENSMUST00000035129",89.635,81.851,159.837,130.977,9.478,11.852,2.335,1.176,13.224,10.357,2.331,2.427
"ENSMUST00000217014",37.278,121.963,140.363,170.057,28.522,29.353,0,0,0,21.017,6.669,0
"ENSMUST00000215514",57.087,52.187,72.799,109.966,0,7.795,10.665,7.824,24.776,5.626,0,7.573
"ENSMUST00000193748",56.901,96.182,36.245,49.211,90.414,97.354,84.003,69.639,85.704,90.134,55.195,70.188
"ENSMUST00000039390",7,5,16,16,0,2,0,2,1,2,1,2
"ENSMUST00000162655",3.58,2.988,5.585,0,0,0,1.273,0,2.269,1.255,0,2.718
"ENSMUST00000093791",76.119,79.024,89.878,89.362,60,78.981,55.632,69.965,77.729,85.745,79.986,73.282
"ENSMUST00000191074",18.099,8.95,0,9.502,0,0,0,0,0,0,0,0
"ENSMUST00000162960",11.202,2.038,9.258,8.136,0,2.019,6.062,3.035,1.002,0,4.014,0
"ENSMUST00000190279",14.986,6.258,4.71,19.401,8.174,10.864,1.687,9.846,0,0,1.916,13.088
"ENSMUST00000038673",405.014,357.742,465.29,360.88,120.826,120.136,247.313,220.154,135,123,194.084,219.912
"ENSMUST00000190354",2,0,1,10,0,1,1,2,0,0,1,1
"ENSMUST00000153965",8.439,13.944,13.606,7.197,0,2.889,6.027,8.642,5.771,0,2.491,0
"ENSMUST00000142011",9.61,3.76,3.815,0,0,0,0,0,0,0,0,0
"ENSMUST00000130602",139.717,81.31,143.155,116.803,41,48.111,36.964,61.358,35.229,45,81.509,65
"ENSMUST00000138224",9.234,0,9.424,0,0,0,5.009,0,0,0,0,0
"ENSMUST00000192388",9.17,35.145,13.735,63.503,110.832,90.625,42.739,83.533,52.604,61.048,103.329,82.361
"ENSMUST00000035142",74.402,60,75.166,108.655,24,29.765,58.244,82.003,20.713,19.218,47.682,26.542
"ENSMUST00000176198",6.147,0,59.3,0,0,2.235,11.756,2.997,7.287,2.782,3.318,9.458
"ENSMUST00000035148",20.801,28.325,31.507,27.128,4.416,11.161,33.717,26.642,7.134,10.12,20.454,16.975
"ENSMUST00000035155",251.636,266.085,176.344,260.038,305.316,343.68,434.708,457.147,300.363,281.135,307.55,330.113
"ENSMUST00000035157",100,55,112,75,46,36.847,69,67,30,31,78,63
"ENSMUST00000112645",2.161,0,5.259,1.011,0,1.003,4.437,3.825,0,2.015,1.005,0
"ENSMUST00000035158",1044.984,429,1384.919,695.996,582,647.999,2146.979,2045.984,253,194.983,1576.996,1425
"ENSMUST00000035164",57.037,24.462,58.605,23,5,12,10,4,5,2.098,0,3
"ENSMUST00000186897",39.051,36.403,45.979,28.235,17.172,13.181,20.059,27.864,27.993,22.039,8.684,13.189
"ENSMUST00000035484",175.372,44.461,135.713,72.625,0,22.844,27.896,23.3,7.04,19.333,17.143,10.457
"ENSMUST00000116517",53.311,25.556,0,16.43,3.571,15.156,5.381,16.932,12.96,4.894,15.73,3.659
"ENSMUST00000190226",49.521,38.467,110.632,56.945,14.525,0,0,0,0,0,0,15.523
"ENSMUST00000072249",44.796,29.517,45.098,0,0,0,0,0,0,0,0,0
"ENSMUST00000189875",0,0,0,0,1.904,0,4.723,3.768,0,4.773,3.127,2.36
"ENSMUST00000189896",0,0,11.552,0,0,0,0,0,0,0,1,0
"ENSMUST00000190127",3,1,1.005,3,3,0,0,0,0,1,1,1
"ENSMUST00000136636",15,35,20.906,23,36,48,58,46,34,28,37,46
"ENSMUST00000049452",50.692,26,35,24,0,6,6,13,5,4,0,6
"ENSMUST00000186455",91,98,66,42,22,43,60,56,27,17,39,35
"ENSMUST00000192079",15,7,14,4,1,0,1,3,0,0,0,1
"ENSMUST00000195052",21,4,13,2,2,2,1,0,2,1,0,2
"ENSMUST00000035167",2.002,0,13.026,6,0,0,4.038,0,4.001,2,1.007,0
"ENSMUST00000035166",223.821,149.926,184.672,189.959,55.984,68,115,94.965,75.982,58,89.996,96
"ENSMUST00000191568",13.187,5.28,15.253,5.041,2.017,0,2.002,3.911,3.025,0,1.004,4.003
"ENSMUST00000193563",802.926,1170.944,669.229,1022.911,559.332,676.41,629.313,699.274,580.416,514.677,471.62,493.016
"ENSMUST00000047799",10.739,0,11.841,0,0,1,0,1,1,0,1.215,0
"ENSMUST00000185819",0,0,2,2,2,1,0,1,2,0,0,1
"ENSMUST00000189998",7.261,2,7.159,1,0,0,3,0,0,0,0,1
"ENSMUST00000189133",2.038,1.976,3.897,0.95,0,0.962,3.003,0,0,1.974,0,0
"ENSMUST00000035170",222.359,71,296.941,122.839,36,48.892,98.296,89.979,31.821,44,33,52
"ENSMUST00000190600",3.63,0,6.059,1.161,1,1.108,3.704,0,0,1,1,2
"ENSMUST00000112590",1,1,3.308,1,1,1,2,0,2,0,0,0
"ENSMUST00000098443",0,4,0,0,6,4,11,4,2,0,1,3
"ENSMUST00000077190",1,1,0,0,3,4,6,6,1,1,0,0
"ENSMUST00000149243",3.03,1,0,0,0,4.17,3.018,3.027,0,0,1.828,2.024
